Content type,Object ID,User ID,First View,Last View,Views,Clicks,Liked,Completed,Times Completed,Last Completed,Max Duration,Total Duration,Max Duration Percent,Last Duration
Game,147,45403,2019-12-23 00:39:42.018649+00:00,2019-12-23 00:39:43.589570+00:00,3,3,,,,,,,,
Video,12423,170082,2019-11-28 17:52:58.861198+00:00,2019-12-23 00:39:35.877652+00:00,16,2,,,,,151,448,156,37
Show,559,170082,2019-11-28 17:39:26.073397+00:00,2019-12-23 00:39:32.245290+00:00,13,9,,,,,,,,
Video,13153,170082,2019-12-08 20:53:08.438729+00:00,2019-12-23 00:39:22.857451+00:00,13,0,,,,,691,2716,163,33
Show,573,170082,2019-11-20 15:14:07.625503+00:00,2019-12-23 00:39:19.052578+00:00,23,12,,,,,,,,
Video,13737,175190,2019-12-08 04:36:49.701318+00:00,2019-12-23 00:37:01.984710+00:00,19,21,TRUE,TRUE,9,20191223,192,1888.029512,100,192
Game,156,45403,2019-12-14 19:07:40.659067+00:00,2019-12-23 00:36:49.594893+00:00,8,8,,,,,,,,
Video,13233,28781,2019-12-23 00:35:34.995047+00:00,2019-12-23 00:35:34.999137+00:00,1,0,,TRUE,1,20191223,300,300,100,300
Video,4076,175777,2019-12-13 09:35:13.225574+00:00,2019-12-23 00:34:52.779955+00:00,5,2,,TRUE,2,20191223,424,1068,100,424
Video,14004,164140,2019-12-23 00:32:53.942585+00:00,2019-12-23 00:34:22.975876+00:00,8,4,,,,,,,,
Video,14003,164140,2019-12-23 00:33:39.815917+00:00,2019-12-23 00:33:48.693072+00:00,2,1,,,,,,,,
Video,13999,164140,2019-12-23 00:32:51.579776+00:00,2019-12-23 00:32:51.579791+00:00,0,1,,,,,,,,
Video,12169,175190,2019-12-18 16:11:58.098153+00:00,2019-12-23 00:31:42.879599+00:00,4,0,,TRUE,4,20191223,317,1268,100,317
Video,1800,85015,2019-12-23 00:25:47.155343+00:00,2019-12-23 00:31:11.718989+00:00,2,0,,TRUE,1,20191223,20,20,100,20
Video,1520,85015,2019-12-23 00:25:21.710251+00:00,2019-12-23 00:30:50.151833+00:00,2,0,,TRUE,2,20191223,20,40,100,20
Video,1519,85015,2019-12-23 00:24:55.823226+00:00,2019-12-23 00:30:15.480964+00:00,2,0,,TRUE,2,20191223,20,40,100,20
Game,127,129206,2019-11-28 19:22:05.551489+00:00,2019-12-23 00:29:17.531353+00:00,2,2,,,,,,,,
Video,4978,85015,2019-12-23 00:23:56.890715+00:00,2019-12-23 00:29:17.370565+00:00,2,0,,TRUE,2,20191223,53,106,100,53
Video,1350,85015,2019-12-23 00:23:26.304443+00:00,2019-12-23 00:28:54.795946+00:00,2,1,,TRUE,2,20191223,20,40,100,20
Video,1804,85015,2019-12-23 00:28:28.065596+00:00,2019-12-23 00:28:28.069031+00:00,1,0,,TRUE,1,20191223,20,20,100,20
Video,1803,85015,2019-12-23 00:28:01.525327+00:00,2019-12-23 00:28:01.528601+00:00,1,0,,TRUE,1,20191223,20,20,100,20
Video,1522,85015,2019-12-23 00:27:37.447002+00:00,2019-12-23 00:27:37.450437+00:00,1,0,,TRUE,1,20191223,20,20,100,20
Video,1802,85015,2019-12-23 00:27:12.478147+00:00,2019-12-23 00:27:12.480970+00:00,1,0,,TRUE,1,20191223,20,20,100,20
Video,13035,129206,2019-12-23 00:26:36.828234+00:00,2019-12-23 00:26:41.306281+00:00,1,1,,TRUE,1,20191223,69,69,100,69
Video,1801,85015,2019-12-23 00:26:40.632564+00:00,2019-12-23 00:26:40.636095+00:00,1,0,,TRUE,1,20191223,20,20,100,20
Video,1521,85015,2019-12-23 00:26:14.643307+00:00,2019-12-23 00:26:14.645974+00:00,1,0,,TRUE,1,20191223,20,20,100,20
Video,9417,167871,2019-08-27 02:10:31.353242+00:00,2019-12-23 00:26:02.698966+00:00,4,1,,TRUE,3,20190922,1267,3801,100,1267
Video,12170,175190,2019-12-18 16:05:45.215137+00:00,2019-12-23 00:25:34.886923+00:00,4,0,,TRUE,4,20191223,366,1464,100,366
Show,166,171251,2019-12-23 00:24:51.542443+00:00,2019-12-23 00:24:51.545318+00:00,1,1,,,,,,,,
Video,12136,171251,2019-11-24 23:01:49.732445+00:00,2019-12-23 00:24:36.526402+00:00,3,0,,TRUE,1,20191201,47,70,100,7
Video,693,171251,2019-12-23 00:24:33.565939+00:00,2019-12-23 00:24:33.568733+00:00,1,0,,,,,,,,
Show,552,171251,2019-11-24 23:01:46.030384+00:00,2019-12-23 00:24:32.715834+00:00,4,0,,,,,,,,
Show,121,171251,2019-12-23 00:24:29.089569+00:00,2019-12-23 00:24:29.092325+00:00,1,0,,,,,,,,
Video,445,171251,2019-12-23 00:24:24.598046+00:00,2019-12-23 00:24:24.600660+00:00,1,0,,,,,25,25,4,25
Show,88,171251,2019-12-23 00:24:20.790592+00:00,2019-12-23 00:24:20.795324+00:00,1,0,,,,,,,,
Video,11389,171251,2019-11-26 01:57:32.281388+00:00,2019-12-23 00:23:55.691034+00:00,2,0,,,,,146,187,25,146
Show,546,171251,2019-11-26 01:57:28.494612+00:00,2019-12-23 00:23:51.912620+00:00,2,1,,,,,,,,
Video,12171,171251,2019-12-23 00:23:26.205455+00:00,2019-12-23 00:23:29.300460+00:00,1,1,,,,,55,55,22,55
Show,177,85015,2019-12-23 00:23:26.288598+00:00,2019-12-23 00:23:26.291964+00:00,1,0,,TRUE,1,20191223,,,,
Video,1551,25078,2019-11-22 22:28:59.138311+00:00,2019-12-23 00:23:22.232474+00:00,13,3,,TRUE,8,20191222,304,2432,100,304
Video,963,25078,2019-11-10 19:36:45.920123+00:00,2019-12-23 00:23:22.123696+00:00,12,0,,TRUE,9,20191223,304,2736,100,304
Video,13693,127446,2019-12-15 00:33:54.016911+00:00,2019-12-23 00:23:01.125799+00:00,4,0,,TRUE,1,20191221,14256,57631,1056,14256
Video,9229,162803,2019-09-19 14:22:26.123097+00:00,2019-12-23 00:22:49.553885+00:00,4,0,TRUE,TRUE,1,20191223,1336,1336,100,1336
Video,11014,85015,2019-12-23 00:22:25.896109+00:00,2019-12-23 00:22:25.913612+00:00,1,0,,,,,,,,
Show,541,85015,2019-12-23 00:22:18.608473+00:00,2019-12-23 00:22:18.611290+00:00,1,1,,,,,,,,
Video,9194,168305,2019-11-25 00:20:48.149155+00:00,2019-12-23 00:22:06.525079+00:00,5,10,,,,,17147,128228,1310,17147
Video,9192,168305,2019-11-07 14:59:02.621929+00:00,2019-12-23 00:21:07.404117+00:00,25,0,,,,,15178,117065,1232,258
Show,520,168305,2019-11-05 21:26:16.102119+00:00,2019-12-23 00:20:53.987107+00:00,33,19,,,,,,,,
Video,9743,85015,2019-12-23 00:19:52.229330+00:00,2019-12-23 00:20:00.842324+00:00,1,1,FALSE,,,,83,83,83,83
Video,11213,168305,2019-11-21 17:09:40.513484+00:00,2019-12-23 00:19:57.797473+00:00,3,3,,,,,1764,2224,366,115
Show,527,85015,2019-12-23 00:19:52.213672+00:00,2019-12-23 00:19:52.216969+00:00,1,0,,,,,,,,
Show,589,85015,2019-12-23 00:19:32.804568+00:00,2019-12-23 00:19:32.812119+00:00,1,0,,,,,,,,
Video,13997,85015,2019-12-23 00:19:29.681972+00:00,2019-12-23 00:19:29.681986+00:00,0,2,,,,,,,,
Game,76,176534,2019-12-23 00:19:12.102551+00:00,2019-12-23 00:19:28.699083+00:00,2,2,,,,,217.5469999,217.5469999,,217.5469999
Show,71,170717,2019-10-16 20:16:52.420212+00:00,2019-12-23 00:13:38.837112+00:00,9,4,,,,,,,,
Video,318,162594,2019-12-23 00:13:28.903444+00:00,2019-12-23 00:13:28.906197+00:00,1,0,,,,,,,,
Game,57,176534,2019-12-23 00:12:26.478890+00:00,2019-12-23 00:12:43.231511+00:00,2,2,,,,,405.1059999,405.1059999,,405.1059999
Video,13996,164140,2019-12-23 00:03:38.162141+00:00,2019-12-23 00:10:05.023312+00:00,3,4,,,,,391,391,49,391
Game,72,129206,2019-12-23 00:09:56.267046+00:00,2019-12-23 00:09:56.270776+00:00,1,1,,,,,,,,
Show,589,164140,2019-12-23 00:03:41.379696+00:00,2019-12-23 00:09:20.478149+00:00,2,1,,,,,,,,
Video,12266,162594,2019-12-23 00:08:20.433985+00:00,2019-12-23 00:08:26.330546+00:00,1,1,,TRUE,1,20191223,300,300,100,300
Show,66,162594,2019-12-23 00:08:20.417330+00:00,2019-12-23 00:08:20.420748+00:00,1,0,,,,,,,,
Video,13231,28781,2019-12-23 00:06:00.981393+00:00,2019-12-23 00:06:00.984501+00:00,1,0,,TRUE,1,20191223,302,302,100,302
Game,109,176534,2019-12-23 00:03:46.980549+00:00,2019-12-23 00:03:56.728246+00:00,2,2,,,,,518.8310001,518.8310001,,518.8310001
Video,9229,167871,2019-08-25 06:51:14.669603+00:00,2019-12-23 00:03:35.249300+00:00,8,4,,TRUE,3,20191223,1336,6746,100,1336
Video,9192,167871,2019-08-23 01:38:08.044413+00:00,2019-12-23 00:03:19.124191+00:00,40,20,,TRUE,6,20191104,1232,12834,100,61
Show,520,167871,2019-08-23 01:38:08.030095+00:00,2019-12-23 00:03:12.331819+00:00,43,38,,,,,,,,
Video,13230,28781,2019-12-23 00:02:12.028665+00:00,2019-12-23 00:02:12.031383+00:00,1,0,,,,,215.7613006,215.7613006,71.68149522,215.7613006
Video,13996,167871,2019-12-23 00:02:04.198848+00:00,2019-12-23 00:02:09.803091+00:00,1,1,,,,,7,7,1,7
Video,4074,157502,2019-12-23 00:02:05.258180+00:00,2019-12-23 00:02:08.516364+00:00,1,1,,,,,,,,
Show,589,167871,2019-12-23 00:02:04.183918+00:00,2019-12-23 00:02:04.186695+00:00,1,0,,,,,,,,
Video,9226,162803,2019-12-21 00:34:11.429856+00:00,2019-12-23 00:01:36.885054+00:00,3,0,,TRUE,3,20191223,1259,3777,100,1259
Video,6041,163502,2019-12-23 00:01:13.937576+00:00,2019-12-23 00:01:13.940297+00:00,1,0,,,,,,,,
Video,10264,167871,2019-12-23 00:01:08.983040+00:00,2019-12-23 00:01:08.985787+00:00,1,0,,,,,20,20,8,20
Video,14006,8180,2019-12-22 23:46:57.530240+00:00,2019-12-23 00:00:19.343541+00:00,3,11,,TRUE,1,20191223,1602,4277,100,866
Game,63,176534,2019-12-22 03:35:25.272487+00:00,2019-12-22 23:59:57.606647+00:00,3,3,,,,,228.585,261.191,,228.585
Video,14007,162594,2019-12-22 23:59:38.875322+00:00,2019-12-22 23:59:38.879134+00:00,1,0,,,,,4467,4467,502,4467
Video,470,163502,2019-12-22 23:59:20.221115+00:00,2019-12-22 23:59:20.223950+00:00,1,0,,TRUE,1,20191223,111,111,100,111
Video,9193,168305,2019-11-28 21:33:35.970667+00:00,2019-12-22 23:58:10.754686+00:00,4,4,,TRUE,2,20191210,17120,26360,1297,17120
Video,7328,157502,2019-12-22 23:57:48.495634+00:00,2019-12-22 23:57:48.498853+00:00,1,0,,,,,602,602,243,602
Video,13229,28781,2019-12-22 23:57:40.360856+00:00,2019-12-22 23:57:40.363781+00:00,1,0,,TRUE,1,20191223,301,301,100,301
Video,458,163502,2019-12-22 23:55:08.802264+00:00,2019-12-22 23:55:08.804980+00:00,1,0,,TRUE,1,20191222,111,111,100,111
Video,10045,167871,2019-12-22 23:54:47.461377+00:00,2019-12-22 23:54:47.464217+00:00,1,0,,TRUE,1,20191223,374,374,100,374
Game,92,174125,2019-12-22 23:54:24.234193+00:00,2019-12-22 23:54:29.492832+00:00,2,2,,,,,,,,
Video,13159,28781,2019-10-25 00:07:48.701701+00:00,2019-12-22 23:53:18.049573+00:00,2,0,,TRUE,1,20191222,301,307,100,301
Video,471,163502,2019-12-22 23:52:59.564879+00:00,2019-12-22 23:52:59.568249+00:00,1,0,,TRUE,1,20191222,111,111,100,111
Video,440,157502,2019-12-22 00:42:41.750959+00:00,2019-12-22 23:52:39.723457+00:00,2,2,,TRUE,1,20191222,300,300,100,300
Show,71,157502,2019-12-22 00:42:41.737581+00:00,2019-12-22 23:52:35.000076+00:00,2,1,,,,,,,,
Game,64,174125,2019-12-22 23:51:19.064513+00:00,2019-12-22 23:51:30.999361+00:00,2,2,TRUE,,,,183.8559999,183.8559999,,183.8559999
Video,469,163502,2019-12-22 23:51:07.159413+00:00,2019-12-22 23:51:07.162403+00:00,1,0,,TRUE,1,20191222,111,111,100,111
Video,13546,170652,2019-12-22 23:33:50.355160+00:00,2019-12-22 23:50:04.454813+00:00,3,0,,TRUE,2,20191222,17,34,100,17
Video,13158,168071,2019-12-22 23:50:03.508606+00:00,2019-12-22 23:50:03.511533+00:00,1,0,,,,,,,,
Video,10754,167871,2019-12-22 23:49:59.033326+00:00,2019-12-22 23:49:59.037212+00:00,1,0,,TRUE,1,20191222,278,278,100,278
Video,13547,170652,2019-12-22 23:33:33.236777+00:00,2019-12-22 23:49:37.301526+00:00,3,0,,TRUE,3,20191222,17,51,100,17
Video,12272,176609,2019-12-22 23:49:20.757447+00:00,2019-12-22 23:49:20.761002+00:00,1,21,,TRUE,1,20191222,300,300,100,300
Video,13548,170652,2019-12-22 23:33:14.269797+00:00,2019-12-22 23:49:19.635791+00:00,3,0,,TRUE,3,20191222,17,51,100,17
Video,468,163502,2019-12-22 23:49:09.725839+00:00,2019-12-22 23:49:14.188201+00:00,1,1,,TRUE,1,20191222,111,111,100,111
Show,94,163502,2019-12-22 23:49:09.705592+00:00,2019-12-22 23:49:09.708772+00:00,1,0,,,,,,,,
Video,13997,176393,2019-12-22 23:48:51.125826+00:00,2019-12-22 23:49:00.666827+00:00,1,3,,,,,,,,
Video,13549,170652,2019-12-22 23:32:56.288957+00:00,2019-12-22 23:49:00.408359+00:00,3,0,,TRUE,3,20191222,17,51,100,17
Show,589,176393,2019-12-20 02:51:34.387444+00:00,2019-12-22 23:48:55.277996+00:00,3,5,,,,,,,,
Video,13550,170652,2019-12-22 00:11:51.119137+00:00,2019-12-22 23:48:42.824520+00:00,5,2,,TRUE,3,20191222,17,52,100,17
Video,13528,170652,2019-12-22 23:41:02.962294+00:00,2019-12-22 23:48:25.046512+00:00,2,0,,TRUE,2,20191222,17,34,100,17
Video,13158,28781,2019-10-25 00:02:18.699199+00:00,2019-12-22 23:48:25.009523+00:00,3,0,,TRUE,2,20191222,303,648,100,303
Video,13996,8180,2019-12-22 23:48:12.436580+00:00,2019-12-22 23:48:23.153565+00:00,1,4,,,,,359,359,45,359
Video,13529,170652,2019-12-22 23:39:49.486665+00:00,2019-12-22 23:48:05.592280+00:00,2,0,,TRUE,2,20191222,17,34,100,17
Video,13294,46991,2019-12-22 23:47:51.289951+00:00,2019-12-22 23:47:51.293181+00:00,1,0,,,,,,,,
Video,13530,170652,2019-12-22 23:39:31.172555+00:00,2019-12-22 23:47:46.223977+00:00,2,0,,TRUE,2,20191222,17,34,100,17
Video,13531,170652,2019-12-22 23:39:12.952522+00:00,2019-12-22 23:47:27.927123+00:00,2,0,,TRUE,2,20191222,17,34,100,17
Video,13532,170652,2019-12-22 23:38:54.927178+00:00,2019-12-22 23:47:10.050120+00:00,2,0,,TRUE,2,20191222,17,34,100,17
Video,13551,170652,2019-12-22 23:38:35.446122+00:00,2019-12-22 23:46:50.984372+00:00,2,0,,TRUE,2,20191222,17,34,100,17
Video,13533,170652,2019-12-22 23:38:19.475179+00:00,2019-12-22 23:46:23.541098+00:00,2,0,,TRUE,2,20191222,17,34,100,17
Video,13534,170652,2019-12-22 23:37:59.979532+00:00,2019-12-22 23:46:05.497771+00:00,2,0,,TRUE,2,20191222,17,34,100,17
Video,751,32263,2019-12-14 22:53:38.519681+00:00,2019-12-22 23:46:00.661250+00:00,6,1,,TRUE,2,20191220,349,2079,186,349
Video,13535,170652,2019-12-22 23:37:42.039217+00:00,2019-12-22 23:45:47.736061+00:00,2,0,,TRUE,2,20191222,17,34,100,17
Video,14015,162594,2019-12-22 23:45:22.519867+00:00,2019-12-22 23:45:31.118353+00:00,1,2,,TRUE,1,20191222,844,844,100,844
Video,13536,170652,2019-12-22 23:37:24.531971+00:00,2019-12-22 23:45:29.608529+00:00,2,0,,TRUE,2,20191222,17,34,100,17
Game,89,174125,2019-12-22 23:45:28.071809+00:00,2019-12-22 23:45:28.074665+00:00,1,1,,,,,349.7279999,349.7279999,,349.7279999
Show,588,162594,2019-12-22 23:45:25.545701+00:00,2019-12-22 23:45:25.548390+00:00,1,0,,,,,,,,
Video,10682,167871,2019-12-22 23:45:17.091061+00:00,2019-12-22 23:45:22.441676+00:00,1,1,,TRUE,1,20191222,266,266,100,266
Show,533,167871,2019-08-23 02:47:02.027967+00:00,2019-12-22 23:45:17.078887+00:00,1,1,,,,,,,,
Video,13537,170652,2019-12-22 23:36:37.116207+00:00,2019-12-22 23:45:12.376325+00:00,2,0,,TRUE,2,20191222,17,34,100,17
Video,13157,168071,2019-12-22 23:45:00.751051+00:00,2019-12-22 23:45:00.754412+00:00,1,0,,TRUE,1,20191222,301,301,100,301
Video,13538,170652,2019-12-22 23:36:18.150233+00:00,2019-12-22 23:44:53.521569+00:00,2,0,,TRUE,2,20191222,17,34,100,17
Game,159,162594,2019-12-15 23:43:41.143378+00:00,2019-12-22 23:44:47.975627+00:00,7,7,,,,,,,,
Video,13539,170652,2019-12-22 23:35:58.450224+00:00,2019-12-22 23:44:35.206662+00:00,2,0,,TRUE,2,20191222,17,34,100,17
Video,13540,170652,2019-12-22 23:35:39.635284+00:00,2019-12-22 23:44:17.688555+00:00,2,0,,TRUE,2,20191222,17,34,100,17
Video,12271,176609,2019-12-22 23:44:17.133946+00:00,2019-12-22 23:44:17.136749+00:00,1,0,,TRUE,1,20191222,300,300,100,300
Video,13541,170652,2019-12-22 23:35:21.612631+00:00,2019-12-22 23:44:00.234080+00:00,2,0,,TRUE,2,20191222,17,34,100,17
Video,13542,170652,2019-12-22 23:35:03.535299+00:00,2019-12-22 23:43:42.731027+00:00,2,0,,TRUE,2,20191222,17,34,100,17
Video,311,32263,2019-12-14 22:51:06.288321+00:00,2019-12-22 23:43:32.505855+00:00,5,3,,TRUE,5,20191222,145,725,100,145
Video,13157,28781,2019-10-24 23:57:26.048813+00:00,2019-12-22 23:43:25.732942+00:00,3,0,,TRUE,3,20191222,301,903,100,301
Video,13543,170652,2019-12-22 23:34:45.895396+00:00,2019-12-22 23:43:25.332636+00:00,2,0,,TRUE,2,20191222,17,34,100,17
Video,13544,170652,2019-12-22 23:34:27.249051+00:00,2019-12-22 23:43:07.955808+00:00,2,0,,TRUE,2,20191222,17,34,100,17
Video,13156,28781,2019-10-24 23:52:30.594161+00:00,2019-12-22 23:43:06.173360+00:00,3,0,,TRUE,2,20191220,301,618.9884298,100,16.98842981
Video,13545,170652,2019-12-22 23:34:09.394116+00:00,2019-12-22 23:42:50.473924+00:00,2,0,,TRUE,2,20191222,17,34,100,17
Game,161,162594,2019-12-15 23:43:51.821698+00:00,2019-12-22 23:42:37.091451+00:00,7,7,,,,,,,,
Video,10629,46991,2019-12-22 23:40:53.296298+00:00,2019-12-22 23:40:56.422725+00:00,1,1,,TRUE,1,20191222,400,400,100,400
Video,9192,162803,2019-08-29 22:10:36.424633+00:00,2019-12-22 23:40:56.015103+00:00,6,0,TRUE,TRUE,3,20191223,1232,3917,100,1232
Game,75,176534,2019-12-22 23:40:37.210790+00:00,2019-12-22 23:40:49.122337+00:00,2,2,,,,,1149.735,1149.735,,1149.735
Show,520,162803,2019-08-29 22:10:14.235165+00:00,2019-12-22 23:40:44.940284+00:00,6,0,,,,,,,,
Video,9841,46991,2019-12-22 23:40:35.747095+00:00,2019-12-22 23:40:35.750833+00:00,1,0,,,,,5,5,1,5
Game,99,171304,2019-12-12 20:16:56.987447+00:00,2019-12-22 23:40:19.196130+00:00,5,5,,,,,,,,
Video,14005,176393,2019-12-20 03:18:58.743907+00:00,2019-12-22 23:40:17.401503+00:00,1,3,,,,,,,,
Game,107,174125,2019-12-22 23:40:16.349025+00:00,2019-12-22 23:40:16.351881+00:00,1,1,,,,,310.2980001,310.2980001,,310.2980001
Video,705,32263,2019-11-01 14:45:14.629482+00:00,2019-12-22 23:40:14.735597+00:00,4,2,,TRUE,2,20191222,264,610,100,173
Show,588,176393,2019-12-20 02:52:19.797377+00:00,2019-12-22 23:40:10.240046+00:00,5,0,,,,,,,,
Video,12641,66132,2019-09-21 02:15:48.209038+00:00,2019-12-22 23:40:02.986476+00:00,2,0,,TRUE,1,20190921,523,590,100,67
Show,565,66132,2019-09-21 02:15:44.082606+00:00,2019-12-22 23:39:58.816294+00:00,3,0,,,,,,,,
Video,13156,168071,2019-12-11 02:26:41.225583+00:00,2019-12-22 23:39:57.881299+00:00,2,0,,TRUE,1,20191222,301,301,100,301
Video,13100,169975,2019-10-10 10:41:52.765085+00:00,2019-12-22 23:39:41.346374+00:00,6,1,,TRUE,4,20191222,79,346,100,79
Video,12267,176609,2019-12-22 23:39:21.998204+00:00,2019-12-22 23:39:22.001116+00:00,1,0,,TRUE,1,20191222,300,300,100,300
Game,83,174125,2019-12-22 23:39:20.644293+00:00,2019-12-22 23:39:20.647971+00:00,1,1,,,,,54.01600003,54.01600003,,54.01600003
Video,10678,66132,2019-12-22 23:39:07.094216+00:00,2019-12-22 23:39:10.900881+00:00,1,1,,,,,,,,
Show,27,66132,2019-12-22 23:39:07.075352+00:00,2019-12-22 23:39:07.078918+00:00,1,0,,,,,,,,
Video,468,176393,2019-12-22 23:39:01.835085+00:00,2019-12-22 23:39:01.845128+00:00,1,0,,,,,63,252,57,63
Game,156,176583,2019-12-22 23:09:30.250733+00:00,2019-12-22 23:39:00.622347+00:00,4,4,,,,,130.1619999,150.0420001,,19.88000011
Show,94,176393,2019-12-22 14:05:38.930717+00:00,2019-12-22 23:38:55.947895+00:00,2,1,,,,,,,,
Video,13466,176393,2019-12-22 23:38:40.943095+00:00,2019-12-22 23:38:40.946813+00:00,1,0,,,,,2,2,14,2
Video,12331,169975,2019-10-10 10:40:55.183939+00:00,2019-12-22 23:38:40.539178+00:00,5,0,,TRUE,5,20191222,55,275,100,55
Video,13155,28781,2019-10-24 23:45:33.249879+00:00,2019-12-22 23:38:36.402340+00:00,7,0,,TRUE,3,20191222,301,1287,100,301
Video,13543,162803,2019-12-22 23:38:34.252530+00:00,2019-12-22 23:38:34.255927+00:00,1,0,,,,,,,,
Video,13155,174281,2019-11-24 22:26:21.363205+00:00,2019-12-22 23:38:29.170111+00:00,16,15,,TRUE,5,20191217,890,6005,289,156
Show,580,174281,2019-11-23 15:55:29.923510+00:00,2019-12-22 23:38:23.168935+00:00,27,23,,,,,,,,
Video,13464,176393,2019-12-22 23:38:14.877835+00:00,2019-12-22 23:38:14.881083+00:00,1,0,,TRUE,1,20191222,17,17,100,17
Game,117,174125,2019-12-22 23:38:14.033945+00:00,2019-12-22 23:38:14.036893+00:00,1,1,,,,,,,,
Video,13544,162803,2019-12-22 23:38:10.421378+00:00,2019-12-22 23:38:10.424167+00:00,1,0,,TRUE,1,20191222,17,17,100,17
Show,508,176393,2019-12-22 23:38:09.237958+00:00,2019-12-22 23:38:09.241277+00:00,1,0,,,,,,,,
Video,13545,162803,2019-12-22 23:37:45.725440+00:00,2019-12-22 23:37:45.728153+00:00,1,0,,TRUE,1,20191222,17,17,100,17
Video,164,32263,2019-12-14 22:46:05.755604+00:00,2019-12-22 23:37:44.222174+00:00,5,4,,TRUE,2,20191222,149,438,100,149
Video,12330,169975,2019-10-06 16:50:31.373503+00:00,2019-12-22 23:37:36.908026+00:00,6,0,,TRUE,5,20191222,58,306,100,58
Video,10678,32263,2019-12-14 22:45:38.131245+00:00,2019-12-22 23:37:27.515972+00:00,4,4,,TRUE,1,20191220,123,131,100,4
Show,27,32263,2019-11-01 14:34:29.751031+00:00,2019-12-22 23:37:23.340303+00:00,8,7,,,,,,,,
Video,13546,162803,2019-12-22 23:37:21.754429+00:00,2019-12-22 23:37:21.759268+00:00,1,0,,TRUE,1,20191222,17,17,100,17
Video,13547,162803,2019-12-22 23:36:55.674347+00:00,2019-12-22 23:36:55.677098+00:00,1,0,,TRUE,1,20191222,17,17,100,17
Video,12544,32263,2019-12-22 23:36:54.292461+00:00,2019-12-22 23:36:54.292473+00:00,0,1,,,,,,,,
Show,560,32263,2019-12-22 23:36:54.275723+00:00,2019-12-22 23:36:54.279610+00:00,1,0,,,,,,,,
Video,13667,176393,2019-12-22 23:36:42.666751+00:00,2019-12-22 23:36:48.244347+00:00,1,1,,,,,132,132,51,132
Show,71,176393,2019-12-22 23:36:42.651789+00:00,2019-12-22 23:36:42.654776+00:00,1,0,,,,,,,,
Video,13548,162803,2019-12-22 23:36:31.427146+00:00,2019-12-22 23:36:31.430484+00:00,1,0,,TRUE,1,20191222,17,17,100,17
Video,12329,169975,2019-10-06 16:49:28.453469+00:00,2019-12-22 23:36:28.140655+00:00,6,0,,TRUE,6,20191222,60,360,100,60
Video,13549,162803,2019-12-22 11:07:45.432931+00:00,2019-12-22 23:36:06.281754+00:00,2,0,,TRUE,1,20191222,17,20,100,17
Video,13550,162803,2019-12-22 11:07:20.805115+00:00,2019-12-22 23:35:42.359396+00:00,2,0,,TRUE,2,20191222,17,34,100,17
Game,54,162594,2019-12-15 23:25:09.688496+00:00,2019-12-22 23:35:36.221849+00:00,9,9,,,,,,,,
Show,494,162803,2019-12-22 11:07:05.525104+00:00,2019-12-22 23:35:28.516069+00:00,2,0,,,,,,,,
Video,12328,169975,2019-10-06 14:07:00.495394+00:00,2019-12-22 23:35:26.267209+00:00,7,1,,TRUE,6,20191222,54,349,100,54
Video,9420,176393,2019-12-22 23:35:16.097772+00:00,2019-12-22 23:35:20.751464+00:00,1,1,,,,,24,24,15,24
Show,523,176393,2019-12-22 23:35:16.080841+00:00,2019-12-22 23:35:16.084354+00:00,1,0,,,,,,,,
Video,9785,162803,2019-08-23 08:55:59.225018+00:00,2019-12-22 23:35:14.858499+00:00,4,1,TRUE,TRUE,1,20191220,182,326,100,23
Video,13996,32263,2019-12-22 23:35:06.397927+00:00,2019-12-22 23:35:10.424813+00:00,1,1,,,,,654,654,82,654
Show,589,32263,2019-12-22 23:35:06.382868+00:00,2019-12-22 23:35:06.385987+00:00,1,0,,,,,,,,
Video,10031,46991,2019-12-22 23:34:46.565145+00:00,2019-12-22 23:34:52.410756+00:00,1,1,,TRUE,1,20191222,309,309,100,309
Video,13155,168071,2019-12-11 02:21:04.605811+00:00,2019-12-22 23:34:52.173339+00:00,6,2,,TRUE,1,20191222,301,411.9480277,100,301
Video,10032,46991,2019-12-22 23:34:33.598170+00:00,2019-12-22 23:34:33.600999+00:00,1,0,,,,,2,2,1,2
Game,82,176534,2019-12-22 23:34:32.124627+00:00,2019-12-22 23:34:32.127694+00:00,1,1,,,,,364.7220001,364.7220001,,364.7220001
Show,580,168071,2019-08-24 21:45:12.187313+00:00,2019-12-22 23:34:29.614967+00:00,7,1,,,,,,,,
Video,578,176583,2019-12-22 23:34:18.741858+00:00,2019-12-22 23:34:23.124381+00:00,1,1,,,,,1404,2808,233,1404
Show,88,176583,2019-12-22 22:19:37.165668+00:00,2019-12-22 23:34:18.722835+00:00,2,1,,,,,,,,
Video,12273,176609,2019-12-22 23:34:17.493772+00:00,2019-12-22 23:34:17.497592+00:00,1,0,,TRUE,1,20191222,300,300,100,300
Video,13533,176583,2019-12-22 23:34:08.172908+00:00,2019-12-22 23:34:08.176141+00:00,1,0,,,,,0,0,2,0
Video,12128,169975,2019-10-06 14:05:26.385158+00:00,2019-12-22 23:33:54.465150+00:00,6,1,,TRUE,6,20191222,87,522,100,87
Video,13534,176583,2019-12-22 23:33:43.307383+00:00,2019-12-22 23:33:47.956304+00:00,1,1,,TRUE,1,20191222,17,17,100,17
